"PRO_NUMERO","PRO_NOMBRE","PRO_DOMICI","PRO_LOCALI","PRO_PROVIN","PRO_CODPOS","PRO_TELEFO","PRO_REPRES","PRO_JEFEVE","PRO_CUIT","PRO_CODIVA","PRO_FEULCO","PRO_MONEDA","PRO_ULISTA","PRO_MEMO","PRO_RUBRO","PRO_ZONA","PRO_SALDAC","PRO_CTACTE","PRO_CODGAN","PRO_CPRSUS","PRO_GANAN","PRO_CONVTA","PRO_INGBTO","PRO_INGBRO"
"2608","DORREGO WILSON CHELONI N.","PTE. PERON 2530","VICTORIA",2,1644,"4725-0448/5593",,,"20-92824079-8",1,,1,,,11,,,"S",2,"N",10,3,3,
"2700","DAXPER S.A.","PERON 3824","SAN JUSTO",2,,"4441-9410","RICARDO GARCIA",,"30-70752480-0",1,28/03/2011,1,,,11,,,"S",1,"N",6,3,,
"2701","C.M.G ELECTRICA SRL","MORENO 3538","LOMAS DEL MIRADOR",2,1752,"4655-4810","JORGE GUIDI",,"30-70883457-9",1,19/11/2008,1,,,11,,,"S",1,"N",6,3,,
"2702","FILTRON SRL","ALCALDE LOZA 2163","ITUZAINGO",2,1714,"(0237)405-3737","VICTOR I. TUNKLER",,"30-68309336-6",1,08/10/2008,1,,,11,,,"S",1,"N",6,3,1,
"2703","GSS ARGENTINA S.A.","NTRA DE LA MERCED 5859","CASEROS",2,1678,"4481-7181","ALICIA",,"30-70757831-5",1,03/10/2008,1,,,11,,,"S",1,"N",6,3,1,
"2704","ENVACAR DE VAZQUEZ JORGE","DUPUY 967","CAPITAL FEDERAL",1,1408,"155-247-8437","JORGE VAZQUEZ",,"20-10124833-0",1,04/12/2009,1,,,12,,,"S",1,"N",6,3,,
"2705","YEIKO S.A.","CONSCRIPTO BERNARDI 571","HURLINGHAM",2,1686,"4665-0147","HUGO CAPOCASALE",,"30-69673205-8",1,08/02/2011,1,,,11,,,"S",1,"N",6,3,,
"2706","DEYCE S.R.L.","AV.ALVAREZ JONTE 3635/39","CAPITAL FEDERAL",1,1407,"4566-3057",,,"30-70944630-0",1,28/10/2008,1,,,11,,,"S",1,"N",6,3,,
"2707","GRAFICA INTEGRAL S.R.L.","LUZURIAGA 757/63","HURLINGHAM",2,1686,"4665-6727/7880",,,"30-57896490-4",1,20/10/2008,1,,,11,,,"S",1,"N",6,3,,
"2708","ARGENSOLD DE BIONDI","B.G.J.M.DE ROSAS 698","LOMAS DEL MIRADOR",2,1752,"4699-3788",,,"20-11251152-1",1,03/11/2008,1,,,11,,,"S",1,"N",6,97,,
"2709","LABORATORIO CONSULTAR","DEAN FUNES 789","ROSARIO",8,2001,"(0341)465-4848/4868","CLAUDIO MERENDINO",,"30-70750447-8",1,01/11/2010,1,,,11,,,"S",1,"N",10,3,,
"2710","RICARDO MONDELLA","T.S.DE BUSTAMANTE 68","CAPITAL FEDERAL",1,1173,"15-6-734-6836",,,,8,10/12/2010,1,,,55,,,"S",4,"N",12,3,1,
"2711","IRAM","PERU 556","CAPITAL FEDERAL",1,1068,"4346-0600",,,"30-52556278-2",4,01/12/2010,1,,,11,,,"S",4,"N",12,97,1,
"3000","BELLA VISTA DEPOSITO","PTE.ILLIA 1715","BELLA VISTA",2,1617,"4668-2841","PACO",,"0",,,1,,,11,,,"N",1,"N",,,,
"3001","FRECUPLAST S.R.L.","ROENTGEN 428","HURLINGHAM",2,1688,"4450-0990",,,"30-71002119-4",1,16/03/2011,1,,,11,,,"S",1,"N",6,3,,
"3002","RAFART S.R.L.","MENDOZA 266","RESISTENCIA",5,3500,"03722-424523","VECCHI CARLOS",,"30-61887859-3",1,06/01/2010,1,,,11,,,"S",1,"N",10,97,,
"3003","DOLPHIN DE FERREYRO CESAR","PARANA 35","CAPITAL FEDERAL",1,1017,"4383-4550","PABLO","CESAR SEBASTIAN FERREYRO","20-21764906-5",1,05/04/2007,1,,,11,,,"S",1,"N",6,97,,
"3004","MITRE FLET DE MARIO RUBIN","DIAS VELEZ 4841","MUNRO",2,1605,"4766-3866","MARIO ERNESTO RUBIN",,"20-12154404-1",1,07/12/2006,1,,,11,,,"S",1,"N",9,3,,
"3005","MANDATOS SERVICIALES S.A.","LAVALLE 1567/69 1*P ""12""","CAPITAL FEDERAL",1,1048,"6772-2700",,,"30-68689458-0",1,07/12/2006,1,,,11,,,"S",1,"N",10,3,,
"3006","WIKAN OBRAS Y SERVICIO SA","SUIPACHA 190 - P.10""1003""","CAPITAL FEDERAL",1,1008,"4326-6175",,,"30-70836149-2",1,05/12/2006,1,,,11,,,"S",1,"N",6,3,,
"3007","SEMI DE SERGIO GALLARDO","ARENGREEN 1165 PB DTO.2","CAPITAL FEDERAL",1,1405,"4431-2264","SERGIO DANIEL GALLARDO",,"20-18551762-5",1,04/12/2006,1,,,11,,,"S",1,"N",9,3,,
"3008","GUIA DE LA INDUSTRIA S.A.","RIVADAVIA 819","CAPITAL FEDERAL",1,1002,"5222-8000",,,"30-55823427-6",1,20/01/2011,1,,,11,,,"S",1,"N",10,97,,
"3009","SPIGA GUSTAVO","AV. ROCA 78","JUNIN",2,6000,"02362-430305",,,"20-13945180-6",1,,1,,,11,,,"S",1,"N",8,97,,
"3010","ULTRAMAR ARGENTINA S.A.","25 DE MAYO 555 PISO 19","CAPITAL FEDERAL",1,1005,"4310-2300",,,"30-58534342-7",1,01/12/2010,1,,,11,,,"N",1,"N",12,97,,
"3011","ADMINIST.PROCES.CENTER SA","PIEDRAS 343","CAPITAL FEDERAL",1,1070,"5032-5900",,,"30-70712170-6",1,01/12/2010,1,,,11,,,"N",1,"N",12,97,,
"3012","SECURITY & BROKERS","AV. ROCA 861","BURZACO",2,1852,"4115-4853",,,"20-14836453-3",1,01/06/2007,1,,,11,,,"N",1,"N",12,97,,
"3013","BACTSSA","CALLE NRO.8 Y AV.EDISON","TERMINAL 5, PUERTO NUEVO",1,1104,,,,"30-67816723-8",1,28/12/2010,1,,,11,,,"N",1,"N",12,97,,
"3014","TERMINAL RIO DE LA PLATA","PIEDRAS 343","CAPITAL FEDERAL",1,1070,"5032-5900",,,"30-67819180-5",1,07/12/2009,1,,,11,,,"N",1,"N",12,97,,
"3015","AUTORA S.A.","RUTA 20 KM 4.5","SAN LUIS",6,5700,"02652-437130","JORGE GIMENEZ",,"30-70908343-7",1,01/10/2010,1,,,50,,,"S",1,"N",6,3,,
"3016","SAGITARIO PUBLICIDAD SRL","NEUQUEN 3390 8*""D""","SAENZ PEØA",2,,"4712-9351",,,"30-70748822-7",1,20/12/2007,1,,,42,,,"S",1,"N",10,3,,
"3017","E.C.A. COMAC s.a.","AV.CROVARA 1074 PISO 1""D""","VILLA INSUPERABLE",2,1751,"4453-0338/1718",,,"30-61720077-1",1,21/09/2007,1,,,11,,,"S",1,"N",6,3,,
"3018","TRANSPORTE JC DE CABRERA","E.CARRIEGO 2313","PABLO PODESTA",2,1689,"4739-7506/15-4411-9939","JORGE DANIEL CABRERA",,"20-11898290-9",1,17/11/2009,1,,,17,,,"S",1,"N",9,3,3,
"3019","NORBERTO TRANSPORTE S.R.L","CONGRESO NRO.9364","LOMA HERMOSA",2,1657,"4769-7022","NORBERTO DEL SIGNORE",,"30-71136130-4",1,31/03/2011,1,,,17,,,"S",1,"N",9,3,3,
"3020","TRANSPORTES FALON SOBRADO","NOGOYA 5686","CAPITAL FEDERAL",1,1408,"4643-1757 / 15-5-260-3157","FALON SOBRADO MYRIAM",,"27-17606204-0",1,19/10/2007,1,,,17,,,"S",1,"N",9,3,,
"3021","BRAULIO MARCELO SELLANES","RECONQUISTA 575-1*PISO""C""","CAPITAL FEDERAL",1,1003,"4315-6090/FAX 6092",,,"20-07377715-2",1,12/12/2008,1,,,11,,,"S",1,"N",8,98,,
"3022","CASA RODMAR LESME LORENZA","ARGERICH 77 PB","CAPITAL FEDERAL",1,1406,"4613-3653","CARLOS",,"27-17883902-6",1,17/04/2008,1,,,11,,,"S",1,"N",6,97,1,
"3023","ECOCHEM S.A.","RUTA PROVINCIAL N*3 KM4.5","SAN LUIS",6,5700,"02652-420504-15546418","AUGUSTO 02652-15546364",,"33-70805056-9",1,17/03/2011,1,,,16,,,"S",1,"N",10,3,3,
"3024","JOSE A.QUEVEDO",,"VILLA MERCEDEZ",6,5750,"02657-15504645",,,"20-14771370-4",1,01/03/2009,1,,,16,,,"S",1,"N",1,97,1,
"3025","ARMADAJA S.A.C.I.I. Y F.","VIAMONTE 1876 - 2*""2""","CAPITAL FEDERAL",1,1056,,,,"30-61744996-6",1,21/04/2009,1,,,11,,,"S",1,"N",6,3,2,
"3026","TECNORUP S.A.","FAMATINA 1964","ITUZAINGO",2,1714,"4481-6244",,,"30-69670978-1",1,02/09/2010,1,,,11,,,"S",1,"N",10,3,3,
"3027","LATIN WORK S.A.","GENERAL PAZ 245","SAENZ PEÑA",2,1674,,,,"30-70808313-1",1,16/09/2010,1,,,11,,,"S",1,"N",6,3,2,
"3028","SABIC INNOV.PLAST.ARG.SRL","DESCARTES 3668","TORTUGUITAS",2,1667,"02320-552871","JUAN DE DIOS/CANDELARIA",,"30-60193379-5",1,22/12/2010,1,,,11,,,"S",1,"N",6,3,2,
"3029","TECNO SAN MARTIN S.R.L.","H.YRIGOYEN 1835","EL TALAR",2,1618,"4740-7817",,,"30-52204399-7",1,01/12/2010,1,,,11,,,"S",1,"N",6,97,2,
"3030","NEMESIO LUCERO","LA PAMPA 1070","BELLA VISTA",2,1661,"154-440-5451",,,,,05/01/2011,1,,,11,,,"S",1,"N",,97,1,
"3031","ELECTRO MAR DE MARCOLONGO","H.YRIGOYEN NRO. 1083","GRAL. PACHECO",2,1617,"4740-7182/3070","FERNANDO",,"20-14638699-8",1,05/04/2011,1,,,11,,,"S",1,"N",6,97,2,
"3032","COPYLITE S.R.L.","SANCHEZ DE BUSTAMANT.82","CAPITAL FEDERAL",1,1173,"4867-2460",,,"30-61878929-9",1,01/04/2011,1,,,11,,,"S",1,"N",6,3,2,
"3033","PLASTICOS SEISDEDOS S.A.","BARADERO 446","MORON",2,1708,"4697-1012/0348",,,,1,,1,,,11,,,"S",1,"N",10,,3,
"3034","ELECTROMECANICA FAL S.A.","NICASIO OROÑO NRO. 2307","CAPITAL FEDERAL",1,1416,"4581-9214/2365","GUSTAVO",,"30-54777817-7",1,15/04/2011,1,,,11,,,"S",1,"N",6,3,2,
"3035","MATRICERIA ALONSO",,,,,,,,,,,1,,,11,,,"S",1,"N",,3,1,
"3500","EDUARDO A.MUSSA",,,,,,,,,,,1,,,11,,,"S",1,"N",,3,1,
"3501","GISELLA C.MUSSA",,,,,,,,,,,1,,,11,,,"S",1,"N",,3,1,
"4000","TALWAR S.A.","SAAVEDRA 2750","TALAR DE PACHECO",2,1618,"4736-2525",,,"30-71141283-9",1,10/02/2011,1,,,54,,,"S",1,"N",4,3,3,
"5000","DE AQUI > IMPORTADORES",,,1,0,,,,,0,,1,,,11,0,"0,00","N",1,"S",1,0,,
"5001","MH BUYING SERVICES",,,90,,,,,"55-00000212-6",1,01/08/2006,2,,,16,,,"S",4,"N",,50,,
"5002","ORIENTAL INDUSTRIES LTD","1688 YING ZHONG SOUTH","HE DONG IND PART",,,,,,"55-00000310-6",,30/09/2008,2,,,11,,,"S",4,"N",,50,,
"5003","POLICYD, S.A.de C.V.","AV.LA PRESA NRO.8","COL.LAZARO CARDENAS",,,"5-747-55-00",,,"0",,02/10/2009,2,,,11,,,"S",4,"N",,50,,
"5004","SANS FIBRES (PTY) LTD","POBOX 2088 CLAREINCH 7740","SUD AFRICA",25,0,,,,"55-00000171-5",1,01/02/2001,1,,,51,0,"0,00","S",4,"N",0,0,,
"5005","CPC CAYMAN LTDA",,,91,0,,"HENRY HIRCHEN (305)","FERRARI","55-00000005-0",1,01/04/1999,1,,,11,0,"0,00","S",4,"N",0,50,,
"5006","BESTWAY INFLATABLES CORP","3065 CAO AN ROAD","SHANGHAI - CHINA",,,,,,"55-00000310-6",1,30/10/2007,2,,,11,,,"S",1,"N",,,,
"5007","THE NORMANDY GROUP S.A.","TEMPLE FINANCIAL CENTRE",,,,"649 941 4752/FAX 4753",,,"0",,01/02/2009,2,,,11,,,"S",1,"N",,98,,
"5008","THE BRUNEVAL GROUP S.A.","TEMPLE FINANCIAL CENTRE",,,,"649 941 4752",,,"0",,,2,,,11,,,"S",1,"N",,98,,
"5009","SAMI TRADING INC",,"KOREA",95,,,,,"55-00000309-2",,27/12/2010,2,,,11,,,"S",4,"N",,98,1,
"5010","SOLVAY INDUPA DO BRASIL",,"BRASIL",91,0,,"INDUPA (304)","AMARILLA","55-00000005-0",1,10/10/2000,1,,,11,0,"0,00","S",4,"N",0,50,,
"5011","HYOSUNG CORPORATION","C.P.O.BOX 3160","SEUL KOREA",95,0,"15-5001-4557","HONEYTEX INT SC 4961-2015","4961-2018/8179","55-00000309-2",1,29/02/2008,2,,,51,0,"0,00","S",4,"N",0,50,,
"5012","PLASTITEX SA","COLONIA ELISA 461","VILLA ELISA",1,,,,,"50-00000002-4",1,01/11/2004,1,,,11,,,"S",4,"N",,,,
"5013","FAR EASTERN NEW CENTURY",,,,,,,,,,,2,,,11,,,"S",1,"N",,,1,
"5014","MILLER WELDMASTR CORP","4220 ALABAMA AVE SW","NAVARRE OH 44662-9618",,,,,,"55-00000212-6",1,31/07/2010,2,,,50,,,"S",4,"N",,50,,
"5015","TRIKEM SA","AV. NA³OES UNIDAS 4777","SP-BRASIL",24,0,,"HIRSCHEN",,"55-00000005-0",1,07/09/1999,2,,,11,0,"0,00","S",4,"N",0,50,,
"5016","SHENZHEN AOK MOTOR CO.LI","10G,BLOCK B,TIANJIAN","SHENZHEN, CHINA",,,"86 755 8294 0489",,,,,31/10/2009,2,,,11,,,"S",1,"N",,97,1,
"5020","PECTEN CHEMICALS",,,90,0,,,,"55-00000212-6",1,01/06/1999,1,,,11,0,"0,00","S",4,"N",0,50,,
"5021","MEXICHEM RESINAS",,"MEXICO",,,,"DANIEL ZUNINO",,"55-00000218-5",1,01/09/2010,1,,,11,,,"S",4,"N",,50,1,
"5025","LEDERVIN IND. Y COM LTDA","AV.DOS AUTONOMISTAS 4800","QUITAUNA - CAP 06194060",25,0,"0055 11 70858700/70834808",,,"55-00000005-0",1,14/06/2000,1,,,51,0,"0,00","S",4,"N",0,50,,
"5028","HANSEATIC EXPORT GMBH","GERTRUDENST 6B",,,,"49-451/4505400","FERRARI 4951-8533",,"55-00000438-2",1,01/05/2006,2,,,11,,,"S",4,"N",,,,
"5030","PETCO SA","AA 1707 MARMORAL","CARTAGENA COLOMBIA",25,0,"575 6685411 6685269","CRILEN SA",,"55-00000006-9",1,01/06/2000,1,,,51,0,"0,00","S",4,"N",0,50,,
"5035","COAFI S.A.","MURILLO 749","CAP",1,1414,"4858-8400/4858-8476","YARN@COAFI.COM","VENDEDOR ABEL VAIOLI","30-55248330-4",1,14/03/2002,1,,,11,0,"0,00","S",1,"N",6,98,,
"5040","BMD TEXTEIS LTDA",,,91,0,,,,"55-00000005-0",1,14/09/2000,1,,,11,0,"0,00","S",4,"N",0,50,,
"5050","KOSA GMBH",,,93,0,,,,"55-00000400-5",1,12/12/2000,1,,,11,0,"0,00","S",4,"N",0,50,,
"5060","ARROW S.R.L.",,,97,0,,,,"55-00000354-8",1,10/12/2000,1,,,11,0,"0,00","S",4,"N",0,50,,
"5070","ALOK INDUSTRIES LIMITED","P.TOWERS","MUMBAI - INDIA",0,,,,,"55-00000317-3",1,30/04/2007,2,,,11,,,"S",4,"N",12,98,,
"5080","SHINKONG SYNTHETIC FIBERS","8TH FL 12 SEC2 NANKING","TAIPEI - TAIWAN",,,,,,"55-00000313-0",1,30/04/2007,2,,,11,,,"S",4,"N",,,,
"5090","LEALEA ENTERPRISE CO.,LTD","SUNG CHIANG RD. TAIPE","TAIWAN",,,"8862-2100-1188",,,"55-00000313-0",1,30/04/2007,2,,,11,,,"S",4,"N",12,98,,
"5999","MERCADERIA EN ZONA FRANCA",,,,,,,,,1,,2,,,11,,,"S",1,"N",,,1,
"6000","PANIMEX QUIMICA S.A.","AV.EDUARDO FREI M.8710","QUILICURA-SANTIAGO-CHILE",,,"56-2-470-4900",,,"55-00000003-4",,30/12/2008,2,,,11,,,"S",4,"N",,97,,
"9000","PRUEBA",,,1,0,,,,,1,,1,,,11,0,"0,00","S",1,"S",6,0,,
"9001","ALPARGATAS S.A.I.C.   (1)","OLAVARRIA 1256","CAPITAL",1,1267,"303-0041","PIERRO-CAFERATA-DELELIS","VENDED.ENCARGAD.GERENTE","30-50052532-7",1,01/07/1997,1,,,11,0,"0,00","S",1,"N",6,0,,
"9002","MANUEL SEVASTIAN e Hi (2)","PIO COLLIVADINO 445","TEMPERLEY",1,1834,"245-6888 /FAX 292-5830","STA.MARIA","MANUEL SEVASTIAN","20-04452147-5",1,,1,,,11,0,"0,00","S",1,"N",6,0,,
"9003","PANAM S.A.I.C.        (3)","FRENCH 3155","CAP.FED.",0,1425,"821-6001/6005/6061",,,,0,01/09/2006,1,,,0,0,"0,00","S",0,"S",0,0,,
"9004","EL SUPREMO,GALVANOPLA (6)","SAENZ PEØA 2380","VILLA MAIPU",2,1650,"753-1908",,,,1,,1,,,11,0,"0,00","S",1,"S",6,0,,
"9005","VAZQUEZ Y TERMENTO    (8)","PEDRIEL 4438","VILLA BALLESTER",2,1653,,,,,1,,1,,,11,0,"0,00","S",1,"S",6,0,,
"9006","BAIRESPACK            (9)","ARTIAS 4242 PB OF.""C""","CAP.FED.",1,1419,"572-6261/7264","BRITO JORGE",,,1,,1,,,11,0,"0,00","S",1,"S",6,0,,
"9007","TEQNO s.a. (EX TAMYA)(16)","MORETO 1339","FLORESTA",1,1407,"OF.539-5235 PART:682-6153","15-558-8338",,"30-67604654-9",1,06/10/1997,1,,,11,0,"0,00","S",1,"S",6,0,,
"9008","CAMBITEX HILOS       (18)","DANIEL OCAMPO 622","MADERO",1,1768,"622-9123","CAMPERO",,,1,,1,,,11,0,"0,00","S",1,"S",6,0,,
"9009","BULONERA VIETRI SRL. (20)","WARNES 565","CAP.FED.",2,1414,"854-8916","DONATO",,,1,,1,,,11,0,"0,00","S",1,"S",6,0,,
"9010","CLINICA MORENO UNOU (100)","MISIONES 1007 Esq.S.MORON","BELLA VISTA",2,1661,"666-4722",,,"30-55484442-8",1,,1,,,13,0,"0,00","N",1,"S",6,0,,
"9011","FOGLIO J.            (22)","MITRE 4541","SAN MARTIN",2,1650,"755-4217",,,,1,,1,,,11,0,"0,00","S",1,,6,0,,
"9012","COHEN HORACIO        (23)",,,2,0,"762-3461 (PART.791-0163)",,,,1,,1,,,11,0,"0,00","S",1,"N",6,0,,
"9013","ECOFER S.C.          (24)","BASAVILBASO 748","SARANDI",2,1872,"203-8606.",,,,1,,1,,,11,0,"0,00","S",1,,6,0,,
"9014","ROBERT'S DE PIRIS    (25)",,,2,0,"652-8077",,,,1,,1,,,11,0,"0,00","S",1,,6,0,,
"9015","PLAYA CHICA DE COLAVI(26)","AV.PTE.JUAN.D.PERON 3267","SAN JUSTO",2,1754,"651-0405","COLAVITA",,,1,,1,,,11,0,"0,00","S",1,,6,0,,
"9016","TEXTIL NINO DE VALIN (27)","MONTEZUMA 1041","CAP.FED.",1,1407,"67-0110","VALIN ROBERTO",,,1,,1,,,11,0,"0,00","S",1,,6,0,,
"9017","TEXTIL HURLINGHAM    (29)","M. S. DE THOMPSON  914","PALOMAR",2,0,"769-6282 /665-0004 (PART)",,,,1,,1,,,11,0,"0,00","S",1,,6,0,,
"9018","ITALCAUCHO SRL (JESUS)","CALLE 89 ARIAS N426","VILLA LYNCH",2,1672,"4443-2651/4755-9842",,,"30-68479927-0",1,22/12/2000,1,,,11,0,"0,00","S",1,"N",6,3,,
"9019","PRETEX S.A.          (33)","OLIDEN 2669/75","CAP.FED.",1,0,"687-6508/6458","ANDREA","ALEJANDRO Y/O JORGE MARIA","30-50183870-1",1,01/07/1997,1,,,11,0,"0,00","S",1,,6,0,,
"9020","DIETEX (KNATT)       (34)","CALLE 30","SAN MARTIN",2,1650,"752-1466.otro 753-3600",,,,1,,1,,,0,0,"0,00",,0,,6,0,,
"9021","MAQUINARIA ""MADEMO""  (37)","CANING 15","WARNES",1,0,"854-9648",,,,1,,1,,,16,0,"0,00","S",1,,6,0,,
"9022","TEXTIL NORESTE S.A.  (40)","AV.ARMENIA 501","MONTE CASEROS",9,3220,"755-0521/0262/1167","ISAC ARA  PART:963-0243","COBRANZA=383-3878/3555","30-57037224-2",1,,1,,,11,0,"0,00","S",1,,6,0,,
"9023","J PECHTOL - S.TONELLI(41)","CALLE14N4041(EXESPORA274","SAN MARTIN",2,0,"755-4688.","PECHOL",,"30-50452301-9",1,01/07/1997,1,,,11,0,"0,00","S",1,,6,0,,
"9024","LA AMERICANA TEXTIL  (42)","DIAGONAL 141  N 795","V.LYNCH (P.BS.AS.)",2,1672,"757-5996",,,"30-50382314-0",1,,1,,,11,0,"0,00","S",1,,6,0,,
"9025","GEMTEX               (46)","DIEGO POMBO 4525","SAN MARTIN",2,0,"752-4925",,"MIGUEL",,1,,1,,,11,0,"0,00","S",1,,6,0,,
"9026","KARATEX (COLORTEX S.A(48)","AV.BELGRANO 1480","CAP.FED.",1,0,"37-5061/64",,,,1,,1,,,11,0,"0,00","S",1,,6,0,,
"9027","METALUR.ALTA CORDOBA (52)","RIVADAVIA 1461",,3,0,,,,"30-50565308-0",1,,1,,,11,0,"0,00","S",1,,6,0,,
"9028","SIMONS de A.J.Simons (53)","CALLE86 N4642/48V.BONICH","SAN MARTIN",2,1650,"768-6963",,,"20-05588117-1",1,,1,,,11,0,"0,00","S",1,,6,0,,
"9029","PARANATEX S.A.I.C.y .(59)","MORENO 1249","CAP.FED.",1,0,"38-7097/37-9825","MORENO",,,1,,1,,,11,0,"0,00","S",1,,6,0,,
"9030","SILICOVICH MARIO     (60)",,,2,0,"942-0155","MARIO SILICOVICH",,,0,,1,,,11,0,"0,00","S",1,,6,0,,
"9031","LUIS-SEOANE(CINTA PIL(63)","JUANA AZURDUY N26","VILLA TESEI",2,1688,"450-2324",,"JOSE LUIS SEOANE Y JOAO","30-56412066-5",1,01/11/1997,1,,,11,0,"0,00","S",1,"N",6,0,,
"9032","LONAS ELIAS BEDRAN S.(64)","AV.MARMOL ONIX 837","LA TOMA",6,5750,"0655-21643  GOMEZ.","STA FE 0467-94142/94108",,"30-60956226-5",1,,1,,,11,0,"0,00","S",1,,6,0,,
"9033","IBARGUREN RUBEN O.(MA(66)","M. GANDHI 1751","CASTELAR",2,1712,"627-2826/2026************","MARIO AGUERO * 624-6030 *","************","20-12754136-2",1,,1,,,11,0,"0,00","S",1,,6,0,,
"9034","OSCAR ""EL FLETERO""   (73)","DIAGONAL 103, N 830","VILLA LYNCH",2,1672,"752-2771",,,,1,10/03/1998,1,,,11,0,"0,00","S",4,"N",6,0,,
"9035","VIPLASTIC.S.O.C.I.   (77)","AV.F.D.ROOSEVELT 5778","CAP.FED.",1,1431,"RICARDO -574-1001","FABRICA:H.YRIGOYEN 15854","(1852)TE:299-0233/2279","30-50251045-9",1,01/02/1997,1,,,11,0,"0,00","S",1,"N",6,0,,
"9037","PLASTICOS DEL SOL    (81)","PUAN 1571","CAP.FED.",1,1406,"922-6505/6342 * 623-1471","FORTUNATO TANGIR",,"30-60715201-9",1,04/03/1999,1,,,11,0,"0,00","S",1,,6,0,,
"9038","CIA DE TELAS PLASTICA(86)","NICARAGUA 10580","PABLO PODESTA(3 DE FEBRER",2,0,"769-1192/1879","JAVIER",,"30-64503091-1",1,,1,,,11,0,"0,00","S",1,,6,0,,
"9039","VIDAL E HIJOS(FLECOS)(90)","3 DE FEBRERO 4027","CASEROS",2,0,,,"ISMAEL VIDAL",,0,,1,,,11,0,"0,00","S",1,,6,0,,
"9040","TEXTIL LIDACO        (92)","JUAN B.JUSTO 765","LUJAN",2,0,,,,"30-54826915-2",1,01/05/1997,1,,,11,0,"0,00","S",1,"S",6,0,,
"9041","MAFRAN S.A.          (96)","TUCUMAN 2154","CAPITAL FEDERAL",1,1050,"863-6229","SR.FIGUEROA",,"30-65296004-5",1,01/07/1997,2,,,11,0,"0,00","S",1,"N",6,0,,
"9042","LAMINFER            (138)",,,1,0,,,,,0,,1,,,11,0,"0,00","N",1,"N",6,0,,
"9043","C.M. S.R.L.  (e.f.) (109)","MISIONES 1007.Esq S.MORON","BELLA VISTA.",2,1661,"666-4920",,,"30-68162788-6",1,04/02/1997,2,,,13,0,"0,00","N",1,"S",6,0,,
"9044","TELIMPER S.A.      (2000)","MARTINIANO LEGUIZAMON3059","(MATADEROS) CAP.FED.",1,1439,"601-1237/8/2552/4568.","EDUARDO PTASCINSKY","LIGUARDA{FAX 602-6939}","33-53733386-9",1,,1,,,11,0,"0,00","S",1,"S",6,0,,
"9045","TEXILO S.A.          (54)","LA PAMPA 4315","BUENOS AIRES",2,0,"522-3112/3544/7140 * 523-","L. LESCANO 1770/1768/3544","FAX 523-3313","30-50388442-5",1,,1,,,11,0,"0,00","S",1,"N",6,0,,
"9046","OJAL SUR (P/COSTOS)U2000U","TRASLADARLO AL 2000",,2,0,,,,,0,,1,,,1,0,"0,00","S",1,"S",1,0,,
"9048","SPARKLING S.A.","J.B.JUSTO 965","CAPITAL FEDERAL",1,1425,"777-6515/20",,,"30-61298127-9",1,30/06/1997,2,,,11,0,"0,00","S",1,"S",6,0,,
"9049","HORACIO GERMAN GOWLAND","ANGEL D'ELIA 1789","SAN MIGUEL",2,1663,"4664-8170/6413","HORACIO",,"20-08249560-7",1,01/06/2000,2,,,13,0,"0,00","N",1,"S",6,0,,
"9050","PINTESINT              14","RONDEAU 1200","RAMOS MEJIA",2,1704,"658-1987/5351***654-1096*","ALICIA",,"30-51670362-4",1,,1,,,11,0,"0,00","S",1,,6,0,,
"9052","DACOR ARGOLLAS(EX.JACHI12","OLAVARRIA 71","AVELLANEDA",2,1870,"203-1828","GIANOTTI",,"20-04815120-6",1,12/05/1994,1,,,11,0,"0,00","S",1,,6,0,,
"9053","HILOS DOBLE ZETA Id.Co.30","R.E. DE SAN MARTIN 4474/8","CAP.FED.",1,1407,"672-4066","MARTA",,"30-57887379-8",1,01/11/1997,1,,,11,0,"0,00","S",1,,6,0,,
"9054","TEJEDURIA LA TOMA S.A. 28","CC.44","LA TOMA   -",6,5750,"454-5925 /26/27/28.NUEVO","FAX:0655-21305(LA TOMA)","RICHI   FAX 655-1508","30-62118145-5",1,01/07/1997,1,,,11,0,"0,00","S",1,,6,0,,
"9055","MUNDO NAUTICO S.A.     36","CORDOBA 5358/60","CAP.FED.",1,1414,"773-0091",,,"30-52298222-5",1,01/07/1997,1,,,11,0,"0,00","S",1,,6,0,,
"9056","LONERA CORDOBA         43","AV.J.B.JUSTO 3938","CORDOBA",3,5001,"051-701188/70-3420/0588","70-0598 (PART.70-4284 )","POLOLA","30-61590483-6",1,31/12/1997,1,,,11,0,"0,00","S",1,"N",6,0,,
"9057","PONCE Y CIA.           47","MARIA ASUNTA 3314","SAN MARTIN",2,0,"753-8730/1885",,,"30-50351622-1",1,01/07/1997,1,,,11,0,"0,00","S",1,,6,0,,
"9058","NILDATEX               49","CALLE 109 N2634/44","SAN MARTIN",2,1650,"755-2435/3849",,,"30-52784125-5",1,01/07/1997,1,,,11,0,"0,00","S",1,,6,0,,
"9059","CAMPING LA TOMA        55","GRANADERO RENQUEØO 1082","LA TOMA",6,5750,"0655-21315",,,"30-60537298-4",1,06/06/1996,1,,,11,0,"0,00","S",1,,6,0,,
